substance_name,cluster,umap1,umap2,manual_label
Lead uranate pigment,1,0.23472495636566815,3.746603022082424,Reaction masses
"Arsenenous acid, cobalt(2+) salt",1,-0.8966008547820217,2.9634268383818623,Reaction masses
"Arsenenous acid, manganese(2+) salt",1,-0.8483319405593044,2.9584336380797382,Reaction masses
"Nickel, isodecanoate naphthenate complexes",1,-2.2578326586760644,4.26071620987234,Reaction masses
"Nickel, isononanoate naphthenate complexes",1,-2.256792199996865,4.295607338412379,Reaction masses
"Nickel, naphthenate neodecanoate complexes",1,-2.208346498397744,4.204752693636989,Reaction masses
"Fatty acids, C9-11-branched, cadmium salts",1,0.5202486466489666,2.2989986042815205,Reaction masses
"2-Propenoic acid, perfluoro-C8-16-alkyl esters",4,-1.2647181872405178,-0.31204151107492506,Inorganic compounds & metal salts
"Nitric acid, cadmium salt, dodecahydrate",1,-0.08421517649070087,2.4959097008543965,Reaction masses
"Arsenenous acid, rubidium salt",1,-0.9037480477370388,2.9003541569548603,Reaction masses
"Arsenic acid (H3AsO4), calcium salt (7:10)",1,-0.8305940751113063,3.0864434342223164,Reaction masses
"Low boiling point naphtha - unspecified|Gasoline|[A complex combination of hydrocarbons consisting primarily of paraffins, cycloparaffins, aromatic and olefinic hydrocarbons having carbon numbers predominantly greater than C<sub>3</sub> and boiling in the",2,11.177089798065268,-1.4773094554108626,Complex substances (UVCB with structure)
"Octadecanoic acid, mercury(1+) salt",1,-0.4772623900450832,2.4224708180266377,Reaction masses
"Nickel Sulfide (Ni3S5), trihydrate",1,-0.1415646795310146,4.094756851657008,Reaction masses
"Arsenenous acid, praseodymium(3+) salt",1,-0.9505032424010402,2.916978369219875,Reaction masses
"Arsenenous acid, cerium(3+) salt",1,-0.9042009238280422,2.9043309788542744,Reaction masses
"Petroleum gas|Hydrocarbons, C4",2,6.736247646423423,-3.822762479321385,Complex substances (UVCB with structure)
"Pentanoic acid, 2-propyl-, cadmium salt",1,-0.47426785269156757,2.35308123634634,Reaction masses
"Pentanoic acid, 2-propyl-, lead(2+) salt",1,-0.3804686192549831,2.1282105545836445,Reaction masses
"Arsenic acid (H3AsO4), copper(2+) salt (1:1), sesquihydrate",1,-0.7774000290907985,3.051507244570827,Reaction masses
"Arsenic acid (H3AsO4), copper(2+) salt (4:5)",1,-0.8013461951293117,3.0632627110320088,Reaction masses
"Arsenic acid (H3AsO4), lead(2+) salt (4:5)",1,-0.809638393310464,3.0445993046599384,Reaction masses
"Phosphoric acid,compounds,nickel(2+) zinc salt (2:1:2)",1,-0.24340869226828876,2.3159780602293965,Reaction masses
"1,2-Benzenedicarboxylic acid, lead(2+) salt, basic",1,-0.46957839765921894,2.1224708657103535,Reaction masses
"Benzenesulfonic acid, mono-C10-13-alkyl derivs., cadmium salts",1,-1.582103860763467,1.0077100496130937,Reaction masses
"Benzoic acid, cadmium salt, basic",1,-0.4964785698928005,2.228346834643459,Reaction masses
"Decanoic acid, branched, cadmium salts",1,-0.24257547893897358,2.5553863148528095,Reaction masses
"Decanoic acid, branched, lead salts",1,-0.15283466616050068,2.3242080311614033,Reaction masses
"Hexadecanoic acid, lead salt, basic",1,-0.3759956482924587,2.2100818257170673,Reaction masses
"Isodecanoic acid, lead salt, basic",1,-0.3443203095473415,2.2070486645537373,Reaction masses
"Isononanoic acid, lead salt, basic",1,-0.3547793153800136,2.1194355587798115,Reaction masses
"Isooctanoic acid, lead salt, basic",1,-0.34005404749289814,2.1964666943388935,Reaction masses
"Lead, C8-10-branched fatty acids C9-11-neofatty acids naphthenate complexes, overbased",4,-2.194256675628579,4.3394825558501235,Inorganic compounds & metal salts
"Lead, C8-10-branched fatty acids C9-11-neofatty acids naphthenate complexes",4,-2.190995347885049,4.338555584414577,Inorganic compounds & metal salts
"Lead, 2-ethylhexanoate isodecanoate complexes, basic",1,-2.3224173907317285,4.2578103642302505,Reaction masses
"Lead, 2-ethylhexanoate isononanoate complexes, basic",1,-2.3124636534728173,4.235275993807887,Reaction masses
"Lead, 2-ethylhexanoate isooctanoate complexes, basic",1,-2.310073268798745,4.263389358981227,Reaction masses
"Lead, 2-ethylhexanoate naphthenate complexes",3,-2.272616517928994,4.257735500796413,Petroleum & coal tar fractions
"Lead, 2-ethylhexanoate naphthenate complexes, basic",3,-2.2672933463133935,4.251392136080836,Petroleum & coal tar fractions
"Lead, 2-ethylhexanoate neodecanoate complexes, basic",1,-2.2958766345061425,4.253428230746364,Reaction masses
"Lead, isodecanoate isononanoate complexes, basic",1,-2.329182041076577,4.288131008608913,Reaction masses
"Lead, isodecanoate isooctanoate complexes, basic",1,-2.3521372202910547,4.266750107272243,Reaction masses
"Lead, isodecanoate naphthenate complexes",1,-2.2874676112212304,4.261154900057887,Reaction masses
"Lead, isodecanoate neodecanoate complexes, basic",1,-2.3325563792266015,4.312179337008571,Reaction masses
"Lead, isononanoate naphthenate complexes, basic",1,-2.302572381881631,4.264705429537868,Reaction masses
"Lead, isononanoate neodecanoate complexes, basic",1,-2.306892288116372,4.264539013369655,Reaction masses
"Lead, isooctanoate naphthenate complexes, basic",1,-2.293006313232339,4.267040501101588,Reaction masses
"Lead, naphthenate neodecanoate complexes",1,-2.289152276901162,4.262215385897731,Reaction masses
"Lead, neononanoate neoundecanoate complexes, basic",1,-2.3005885008849267,4.256037483676051,Reaction masses
"Neoundecanoic acid, lead salt, basic",1,-0.430942070869363,2.1503782372313496,Reaction masses
"Nickel, acetate carbonate C8-10-branched fatty acids C9-11-neofatty acids complexes",4,-2.183601510909951,4.337519417269801,Inorganic compounds & metal salts
"Nickel, borate C8-10-branched carboxylate complexes",1,-2.1768065814055566,4.277030239565944,Reaction masses
"Nickel, C5-C23-branched carboxylate octanoate complexes",3,-2.1834877852477197,4.3421657185393325,Petroleum & coal tar fractions
"Nickel, isooctanoate naphthenate complexes",1,-2.241673601058877,4.240648041232204,Reaction masses
"Nickel, acetylacetone 6-methyl-2,4-heptanedione complexes",3,-2.2287207964934472,4.124614963992213,Petroleum & coal tar fractions
"Nickel, [29H,31H-phthalocyaninato(2-)-N29,N30,N31,N32]-, [[3-[(5-chloro-2,6-difluoro-4-pyrimidinyl)amino]phenyl]amino]sulfonyl sulfo derivs., sodium salts",3,-6.045035255340493,-1.3772383828324324,Petroleum & coal tar fractions
"Nickelate(4-), [bis[[[3-[[4,5-dihydro-3-methyl-5-oxo-1-[4-[[2-(sulfooxy)ethyl]sulfonyl]phenyl]-1H-pyrazol-4-yl]azo]phenyl]amino]sulfonyl]-29H,31H-phthalocyaninedisulfonato(6-)-N29,N30,N31,N32]-, sodium",3,-6.0903099898375634,-1.363737215535069,Petroleum & coal tar fractions
"Octadecanoic acid, lead salt, basic",1,-0.37051082888022724,2.2491614918547627,Reaction masses
"9-Octadecenoic acid (Z)-, lead salt, basic",1,-0.41836847105399433,2.0980546574431416,Reaction masses
"Octanoic acid, pentadecafluoro-, branched",3,-2.6683598879851465,2.9017331700163838,Petroleum & coal tar fractions
"Octanoic acid, pentadecafluoro-, branched, ammonium salt",3,-2.546391857055581,2.9722750286894795,Petroleum & coal tar fractions
"Phenol, nonyl-, branched",4,-3.0897814158476953,-0.35783489538850843,Inorganic compounds & metal salts
"phenol, nonyl-, manuf. of, by-products from, high-boiling",4,-0.8611940268553859,-2.3494946856659893,Inorganic compounds & metal salts
"Sulfurous acid, lead(2+) salt, basic",1,-0.33273149767295185,2.2596922020750996,Reaction masses
"Mercury, chloro[2-(2-cyclohexen-1-yl)-3-benzofuranyl]-",3,-1.613431346801675,3.0553159813719746,Petroleum & coal tar fractions
Cadmium zinc lithopone yellow,1,-0.7708180073775417,4.244540462954616,Reaction masses
Cadmium lithopone yellow,1,-0.7418592099227077,4.225758800967311,Reaction masses
"Alkanes, C<sub>12-26</sub>-branched and linear",4,4.6020563717804785,-3.1797325511139873,Inorganic compounds & metal salts
"Petroleum gas|Alkanes, C1-4, C3-rich",2,6.600154506774985,-3.7599632640046123,Complex substances (UVCB with structure)
"Amides, C7-19, α-ω-perfluoro-N,N-bis(hydroxyethyl)",3,-2.92806352415458,2.8730721573668476,Petroleum & coal tar fractions
"Anthracene oil|[A complex combination of polycyclic aromatic hydrocarbons obtained from coal tar having an approximate distillation range of 300 °C to 400 °C (572 °F to 752 °F). Composed primarily of phenanthrene, anthracene and carbazole.]",2,9.299074279876791,1.8381228546935076,Complex substances (UVCB with structure)
"Anthracene Oil Fraction|Anthracene oil, anthracene paste|[The anthracene-rich solid obtained by the crystallization and centrifuging of anthracene oil. It is composed primarily of anthracene, carbazole and phenanthrene.]",2,9.382081138702475,1.9150426487761492,Complex substances (UVCB with structure)
"Anthracene Oil Fraction|Anthracene oil, anthracene-low|[The oil remaining after the removal, by a crystallization process, of an anthracene-rich solid (anthracene paste) from anthracene oil. It is composed primarily of two, three and four membered aromat",2,9.365166771026693,1.9015916685896868,Complex substances (UVCB with structure)
"Wash Oil|Creosote oil, acenaphthene fraction|[A complex combination of hydrocarbons produced by the distillation of coal tar and boiling in the range of approximately 240°C to 280°C (464°F to 536°F). Composed primarily of acenaphthene, naphthalene and alk",2,8.33176814279183,0.7821897964316362,Complex substances (UVCB with structure)
"Wash Oil Redistillate|Creosote oil, acenaphthene fraction, acenaphthene-free|[The oil remaining after removal by a crystallization process of acenaphthene from acenaphthene oil from coal tar. Composed primarily of naphthalene and alkylnaphthalenes.]",2,8.35115634164437,0.8040388922530168,Complex substances (UVCB with structure)
"Heavy Anthracene Oil|Distillates (coal tar), heavy oils|[Distillate from the fractional distillation of coal tar of bituminous coal, with boiling range of 240 °C to 400 °C (464 °F to 752 °F). Composed primarily of tri- and polynuclear hydrocarbons and het",2,8.998381721588217,1.5883144240218157,Complex substances (UVCB with structure)
" Light Oil Extract Residues, high boiling|Distillates (coal tar), light oils, acid exts.|[This oil is a complex reaction mass of aromatic hydrocarbons, primarily indene, naphthalene, coumarone, phenol, and <i>o</i>-, <i>m</i>- and <i>p</i>-cresol and boil",2,8.786894905181967,1.0178819994765276,Complex substances (UVCB with structure)
"Alkaline Extract|Distillates (coal tar), light oils, alk. exts.|[The aqueous extract from carbolic oil produced by an alkaline wash such as aqueous sodium hydroxide. Composed primarily of the alkali salts of various phenolic compounds.]",2,8.74442683419808,1.166519771082973,Complex substances (UVCB with structure)
"Alkaline Extract|Distillates (coal tar), naphthalene oils, alk. exts.|[The aqueous extract from naphthalene oil produced by an alkaline wash such as aqueous sodium hydroxide. Composed primarily of the alkali salts of various phenolic compounds.]",2,8.779112922760092,1.1502454380827898,Complex substances (UVCB with structure)
"Naphthalene Oil Extract Residue|Distillates (coal tar), naphthalene oils, naphthalene-free, alk. exts.|[The oil remaining after the removal of phenolic compounds (tar acids) from drained naphthalene oil by an alkali wash. Composed primarily of naphthalen",2,8.872617828460776,1.069022188647365,Complex substances (UVCB with structure)
"Baseoil - unspecified|Distillates (petroleum), complex dewaxed heavy paraffinci|[A complex combination of hydrocarbons obtained by dewaxing heavy paraffinic distillate. It consists predominantly of hydrocarbons having carbon numbers predominantly in the r",2,7.347217189880454,-2.057158936993504,Complex substances (UVCB with structure)
"Baseoil - unspecified|Distillates (petroleum), complex dewaxed light paraffinic|[A complex combination of hydrocarbons obtained by dewaxing light paraffinic distillate. It consists predominantly of hydrocarbons having carbon numbers predominantly in the r",2,7.319121944519126,-2.0685531993073467,Complex substances (UVCB with structure)
"Gasoil - unspecified|Distillates (petroleum), highly refined middle|[A complex combination of hydrocarbons obtained by the subjection of a petroleum fraction to several of the following steps: filtration, centrifugation, atmospheric distillation, vacuum d",2,7.755802738281333,-2.5103559394043926,Complex substances (UVCB with structure)
"Baseoil - unspecified|Distillates (petroleum), solvent dewaxed heavy paraffinic, clay-treated|[A complex combination of hydrocarbons obtained by treating dewaxed heavy paraffinic distillate with neutral or modified clay in either a contacting or percolati",2,7.293587314697349,-2.019451369778538,Complex substances (UVCB with structure)
"Baseoil - unspecified|Hydrocarbons, C<sub>20-50</sub>, solvent dewaxed heavy paraffinic, hydrotreated|[A complex combination of hydrocarbons produced by treating dewaxed heavy paraffinic distillate with hydrogen in the presence of a catalyst. It consists",2,7.161524402710044,-2.0454995532197002,Complex substances (UVCB with structure)
"Baseoil - unspecified|Distillates (petroleum), solvent dewaxed light paraffinic, clay-treated|[A complex combination of hydrocarbons resulting from treatment of dewaxed light paraffinic distillate with natural or modified clay in either a contacting or pe",2,7.324551212402427,-2.0457472701233868,Complex substances (UVCB with structure)
"Baseoil - unspecified|Distillates (petroleum), solvent dewaxed light paraffinic, hydrotreated|[A complex combination of hydrocarbons produced by treating a dewaxed light paraffinic distillate with hydrogen in the presence of a catalyst. It consists predom",2,7.362423050018394,-2.0495870013398174,Complex substances (UVCB with structure)
"Acid Extract|Extract oils (coal), light oil|[The aqueous extract produced by an acidic wash of alkali-washed carbolic oil. Composed primarily of acid salts of various aromatic nitrogen bases including pyridine, quinoline and their alkyl derivatives.]",2,8.678163635345541,1.0169500212508196,Complex substances (UVCB with structure)
"Acid Extract|Extract oils (coal), naphthalene oils|[The aqueous extract produced by an acidic wash of alkali-washed naphthalene oil. Composed primarily of acid salts of various aromatic nitrogen bases including pyridine, quinoline and their alkyl derivat",2,8.672423469635092,1.0313311915236467,Complex substances (UVCB with structure)
"Carbolic Oil Extract Residue|Extract residues (coal), light oil alk., acid ext.|[The oil resulting from the acid washing of alkali-washed carbolic oil to remove the minor amounts of basic compounds (tar bases). Composed primarily of indene, indan and alky",2,8.744444000335776,0.9109227757292742,Complex substances (UVCB with structure)
"Light Oil Extract Residues, low boiling|Extract residues (coal), light oil alk., distn. overheads|[The first fraction from the distillation of aromatic hydrocarbons, coumarone, naphthalene and indene rich prefractionator bottoms or washed carbolic oil boi",2,8.735277282806479,0.9471613864737505,Complex substances (UVCB with structure)
"Light Oil Extract Residues, high boiling|Extract residues (coal), light oil alk., indene naphtha fraction|[The distillate from aromatic hydrocarbons, coumarone, naphthalene and indene rich prefractionator bottoms or washed carbolic oils, having an approxi",2,8.765341865631186,0.9413057665663713,Complex substances (UVCB with structure)
"Naphthalene Oil Extract Residue|Extract residues (coal), naphthalene oil alk., distn. overheads|[The distillate from alkali-washed naphthalene oil having an approximate distillation range of 180°C to 220°C (356°F to 428°F). Composed primarily of naphthal",2,8.951028930755697,0.8381846647101396,Complex substances (UVCB with structure)
"Methylnaphthalene Oil Extract Residue|Extract residues (coal), naphthalene oil alk., distn. residues|[The residue from the distillation of alkali-washed naphthalene oil having an approximate distillation range of 220°C to 300°C (428°F to 572°F). Composed",2,8.940926658722006,0.8581756453352922,Complex substances (UVCB with structure)
"Crude Phenols|Extract residues (coal), tar oil alk., carbonated, limed|[The product obtained by treatment of coal tar oil alkaline extract with CO<sub>2</sub> and CaO. Composed primarily of CaCO<sub>3</sub>, Ca(OH)<sub>2</sub>, Na<sub>2</sub>CO<sub>3</su",2,8.253101455780111,1.1055888037520403,Complex substances (UVCB with structure)
"Distillate aromatic extract (treated)|Extracts (petroleum), heavy naphthenic distillate solvent, hydrotreated|[A complex combination of hydrocarbons obtained by treating a heavy naphthenic distillate solvent extract with hydrogen in the presence of a cata",2,10.281981575103842,0.40755159662542284,Complex substances (UVCB with structure)
"Distillate aromatic extract (treated)|Extracts (petroleum), heavy paraffinic distillate solvent, hydrotreated|[A complex combination of hydrocarbons produced by treating a heavy paraffinic distillate solvent extract with hydrogen in the presence of a cata",2,10.305473434539877,0.4126246671515459,Complex substances (UVCB with structure)
"Distillate aromatic extract (treated)|Extracts (petroleum), light paraffinic distillate solvent, hydrotreated|[A complex combination of hydrocarbons produced by treating a light paraffinic distillate solvent extract with hydrogen in the presence of a cata",2,10.31654368600472,0.4111949305373186,Complex substances (UVCB with structure)
"Fresh oil|Light oil (coal), semi-coking process|[The volatile organic liquid condensed from the gas evolved in the low-temperature (less than 700°C (1292°F)) destructive distillation of coal. Composed primarily of C<sub>6-10</sub> hydrocarbons.]",2,8.787548172088705,1.1029410462218279,Complex substances (UVCB with structure)
"Light Oil Redistillate, high boiling|Naphtha (coal), distn. residues|[The residue remaining from the distillation of recovered naphtha. Composed primarily of naphthalene and condensation products of indene and styrene.]",2,9.189948188873373,0.5979973773795122,Complex substances (UVCB with structure)
"Pitch Residue|Pitch, coal tar, low-temp|[A complex black solid or semi-solid obtained from the distillation of a low temperature coal tar. It has a softening point within the approximate range of 40 °C to 180 °C (104 °F to 356 °F). Composed primarily of a",2,8.253341304870688,1.9868337015944475,Complex substances (UVCB with structure)
"Pitch Residue, heat-treated|Pitch Residue, oxidised|Pitch, coal tar, low-temp., heat-treated|[A complex black solid obtained by the heat treatment of low temperature coal tar pitch. It has a softening point within the approximate range of 50 °C to 140 °C",2,8.257661449524008,2.0100469689208027,Complex substances (UVCB with structure)
"Pitch Residue, oxidised|Pitch, coal tar, low-temp., oxidized|[The product obtained by air-blowing, at elevated temperature, low-temperature coal tar pitch. It has a softening-point within the approximate range of 70 °C to 180 °C (158 °F to 356 °F). Compos",2,8.25620948037728,1.9840682844954485,Complex substances (UVCB with structure)
"Baseoil - unspecified|Residual oils (petroleum), hydrotreated solvent dewaxed",2,7.080538856597983,-1.3659559388321882,Complex substances (UVCB with structure)
"Heavy Fuel oil|Residues (petroleum), steam-cracked, distillates|[A complex combination of hydrocarbons obtained during the production of refined petroleum tar by the distillation of steam cracked tar. It consists predominantly of aromatic and other hydroc",2,8.911021339508139,-2.9810559649628643,Complex substances (UVCB with structure)
"Heavy Fuel oil|Residues (petroleum), vacuum, light|[A complex residuum from the vacuum distillation of the residuum from atmospheric distillation of crude oil. It consists predominantly of hydrocarbons having carbon numbers predominantly greater than C<su",2,8.686414825531088,-3.0479209323090557,Complex substances (UVCB with structure)
"Slack wax (petroleum), acid-treated|[A complex combination of hydrocarbons obtained as a raffinate by treatment of a petroleum slack wax fraction with sulfuric acid treating process. It consists predominantly of saturated straight and branched chain hydro",2,5.328118908020103,0.23659546182928026,Complex substances (UVCB with structure)
"Slack wax (petroleum), clay-treated|[A complex combination of hydrocarbons obtained by treatment of a petroleum slack wax fraction with natural or modified clay in either a contacting or percolation process. It consists predominantly of saturated straight",2,5.327913868042075,0.2326806287604326,Complex substances (UVCB with structure)
Ammonium polysulphide,1,-2.0771688345946435,2.3521933655577656,Reaction masses
"Light Oil Redistillate, high boiling|Aromatic hydrocarbons, C<sub>8</sub>",2,9.32767878732308,0.5140012602644914,Complex substances (UVCB with structure)
"Low boiling point naphtha - unspecified|Aromatic hydrocarbons, C<sub>8-10</sub>",2,10.857421028228842,-1.9409731526535994,Complex substances (UVCB with structure)
"Light Oil Redistillate, low boiling|Aromatic hydrocarbons, C<sub>6-10</sub>, C<sub>8</sub>-rich",2,9.313920127960287,0.5293394427138323,Complex substances (UVCB with structure)
"Low boiling point naphtha - unspecified|Aromatic hydrocarbons, C<sub>7-8</sub>, dealkylation products, distn. residues",2,10.754536735626303,-2.0329930682343487,Complex substances (UVCB with structure)
"Fatty acids, C6-19-branched, lead salts",1,1.203804719062888,1.3815217118102068,Reaction masses
"Fatty acids, C8-9, lead salts",1,1.1627547021828526,1.4273464779692644,Reaction masses
"Fatty acids, C8-10, lead salts",1,1.176325368496024,1.432095895274257,Reaction masses
"Fatty acids, C7-19, perfluoro",4,1.4208856697998875,0.45444793508825243,Inorganic compounds & metal salts
"Leach residues, zinc ore-calcine, cadmium-copper ppt.",1,0.7534659605346554,3.9098777870970722,Reaction masses
"Naphthenic acids, lead (2+) salts",1,-0.8208105687178737,1.957888851626491,Reaction masses
"Distillate Phenols|Phenols, C<sub>9-11</sub>",4,-2.995087039855874,-0.486738343970204,Inorganic compounds & metal salts
"Slimes and Sludges, chlorine manuf. mercury cell process",1,0.7207790266595715,4.072997818453883,Reaction masses
"Coal Tar Solids Residue|Tar, coal, storage residues|[The deposit removed from crude coal tar storages. Composed primarily of coal tar and carbonaceous particulate matter.]",2,8.184633361908041,1.6960512499648088,Complex substances (UVCB with structure)
"Distillate Bases|Tar bases, coal, lutidine fraction",2,8.452982532592856,1.4519550900298113,Complex substances (UVCB with structure)
"Distillate Bases|Tar bases, coal, toluidine fraction",2,8.463847744079672,1.4519964556532854,Complex substances (UVCB with structure)
"Turpentine, Venice, sulfurized, reaction products with hydrogen tetrachloroaurate(-1), sulfurized turpentine oil and mercurous nitrate, mixed with mercurous oxide",1,2.188097464653098,-0.20416550828638136,Reaction masses
"Waste solids, chromium-nickel steel manuf.",1,0.5740072976671093,4.005160341723537,Reaction masses
"Waste solids, nickel-manuf.",1,0.5222937043629521,4.012229691012477,Reaction masses
"Sulfonium, [4-[(2-methyl-1-oxo-2-propenyl)oxy]phenyl]diphenyl-, salt with 1,1,2,2,3,3,4,4,5,5,6,6,6-tridecafluoro-1-hexanesulfonic acid (1:1), polymer with 2-ethyltricyclo[3.3.1.13,7]dec-2-yl 2-methyl-2-propenoate, 3-hydroxytricyclo[3.3.1.13,7]dec-1-yl 2-",3,-2.0449582461394433,-0.28648083402338087,Petroleum & coal tar fractions
"Benzoic acid, 2-butyl, lead(2+) salt",1,-0.495546710876382,2.144663343890285,Reaction masses
"Boric acid (H3BO3), lead(2+) salt (2:3)",1,-0.527310741332925,2.7396814923125263,Reaction masses
"stannane, dioctyl-, bis (coco acyloxy) derivs.",4,-1.9645584944762355,1.164656291468715,Inorganic compounds & metal salts
"3,6,9,12-Tetraoxatetradecan-1-ol, 14-(4-nonylphenoxy)-, branched",3,-4.685907256988442,0.6963745455580705,Petroleum & coal tar fractions
"Isodecanoic acid, lead(2+) salt, basic",1,-0.3676554087676174,2.2564129929381367,Reaction masses
"Isooctanoic acid, lead(2+) salt, basic",1,-0.34920854607001606,2.1541483502226826,Reaction masses
"Isoundecanoic acid, lead(2+) salt, basic",1,-0.3749216918028957,2.175941000445461,Reaction masses
"Coal Tar Extract|Extract residues (coal), brown|[The residue from extraction of dried coal.]",2,8.521432029815756,1.188600669367885,Complex substances (UVCB with structure)
"Fatty acids, castor-oil, hydrogenated, cadmium salts",1,0.5754275347910756,2.258489380343532,Reaction masses
"Fatty acids, castor-oil, hydrogenated, lead salts",1,1.1432179089508885,1.4488846163588518,Reaction masses
"fatty acids, C<sub>6-19</sub>-branched, nickel salts",1,1.2409484263382786,1.2202749352293962,Reaction masses
"Slimes and Sludges, chlorine manuf. mercury cell brine treatment wastewater",1,0.718776131781184,4.068920383914088,Reaction masses
"Kerosine - unspecified|Kerosine (petroleum), sweetened|[A complex combination of hydrocarbons obtained by subjecting a petroleum distillate to a sweetening process to convert mercaptans or to remove acidic impurities. It consists predominantly of hydrocar",2,10.79826270303353,-2.7271788020295147,Complex substances (UVCB with structure)
"Baseoil - unspecified|Residual oils (petroleum), catalytic dewaxed",2,7.072618114563071,-1.3519635100525862,Complex substances (UVCB with structure)
"Phosphorodithioic acid, mixed O,O-bis(Bu and pentyl) esters, lead(2+) salt",1,-0.24997175970450702,1.4491155247527117,Reaction masses
"Fatty acids, (C=3-22), nickel salts, basic",1,1.2490147229157322,1.2505146365004534,Reaction masses
"Anthracene Oil Extract Residue|Anthracene oil, acid ext.|[A complex combination of hydrocarbons from the base-freed fraction obtained from the distillation of coal tar and boiling in the range of approximately 325 °C to 365 °C (617 °F to 689 °F). It conta",2,9.324246513458334,1.86469639347372,Complex substances (UVCB with structure)
"Anthracene Oil Fraction|Anthracene oil, anthracene paste, anthracene fraction|[A complex combination of hydrocarbons from the distillation of anthracene obtained by the crystallization of anthracene oil from bituminous high temperature tar and boiling in",2,9.349573242279135,1.8942946295577043,Complex substances (UVCB with structure)
"Anthracene Oil Fraction|Anthracene oil, anthracene paste, carbazole fraction|[A complex combination of hydrocarbons from the distillation of anthracene obtained by crystallization of anthracene oil from bituminous coal high temperature tar and boiling in",2,9.3434153672181,1.8819420437651628,Complex substances (UVCB with structure)
"Anthracene Oil Fraction|Anthracene oil, anthracene paste, distn. lights|[A complex combination of hydrocarbons from the distillation of anthracene obtained by crystallization of anthracene oil from bituminous high temperature tar and boiling in the range",2,9.319585907074057,1.8612250189620012,Complex substances (UVCB with structure)
"Low boiling point cat-reformed naphtha|Aromatic hydrocarbons, C<sub>8</sub>, catalytic reforming-derived",2,10.611127960296713,-1.1822168727082258,Complex substances (UVCB with structure)
"Light Oil Redistillate, high boiling|Aromatic hydrocarbons, C<sub>8-9</sub>, hydrocarbon resin polymn. by-product|[A complex combination of hydrocarbons obtained from the evaporation of solvent under vacuum from polymerized hydrocarbon resin. It consists",2,9.34167967996224,0.46035621569929064,Complex substances (UVCB with structure)
"Redistillates|Distillates (petroleum), alkene-alkyne manuf. pyrolysis oil, mixed with high-temp. coal tar, indene fraction|[A complex combination of hydrocarbons obtained as a redistillate from the fractional distillation of bituminous coal high temperatu",2,9.017254936309897,1.2947491507369036,Complex substances (UVCB with structure)
"Gasoil - unspecified|Distillates (petroleum) catalytic reformer, heavy arom. conc.|[A complex combination of hydrocarbons obtained from the distillation of a catalytically reformed petroleum cut. It consists predominantly of aromatic hydrocarbons having c",2,7.831119167419517,-2.4759273429078106,Complex substances (UVCB with structure)
"Redistillates|Distillates (coal), coal tar-residual pyrolysis oils, naphthalene oils|[The redistillate obtained from the fractional distillation of bituminous coal high temperature tar and pyrolysis residual oils and boiling in the range of approximately",2,8.966044532867514,1.2674547533827776,Complex substances (UVCB with structure)
"Low boiling point naphtha - unspecified|Hydrocarbons, C<sub>4-6</sub>, depentanizer lights, arom. hydrotreater|[A complex combination of hydrocarbons obtained as first runnings from the depentanizer column before hydrotreatment of the aromatic charges. I",2,10.849074470611654,-1.768070210949803,Complex substances (UVCB with structure)
"Baseoil - unspecified|Distillates (petroleum), dewaxed heavy paraffinic, hydrotreated|[A complex combination of hydrocarbons obtained from an intensive treatment of dewaxed distillate by hydrogenation in the presence of a catalyst. It consists predominant",2,7.328092681976401,-2.043905486599827,Complex substances (UVCB with structure)
"Baseoil - unspecified|[A complex combination of hydrocarbons obtained from an intensive treatment of dewaxed distillate by hydrogenation in the presence of a catalyst. It consists predominant|Distillates (petroleum), dewaxed light paraffinic, hydrotreated",2,7.264290916534507,-2.009631385342503,Complex substances (UVCB with structure)
"Low boiling point naphtha - unspecified|Distillates (petroleum), heat-soaked steam-cracked naphtha, C<sub>5</sub>-rich|[A complex combination of hydrocarbons obtained by distillation of heat-soaked steam-cracked naphtha. It consists predominantly of hydr",2,10.392577278228842,-2.0008008380097393,Complex substances (UVCB with structure)
"Heavy Anthracene Oil Redistillate|Distillates (coal tar), heavy oils, pyrene fraction|[The redistillate obtained from the fractional distillation of pitch distillate boiling in the range of approximately 350 °C to 400 °C (662 °F to 752 °F). Consists predo",2,9.014769661041342,1.5320849518614763,Complex substances (UVCB with structure)
"Baseoil - unspecified|Distillates (petroleum), hydrocracked solvent-refined, dewaxed|[A complex combination of liquid hydrocarbons obtained by recrystallization of dewaxed hydrocracked solvent-refined petroleum distillates.]",2,7.4184461708985205,-2.0537311930817608,Complex substances (UVCB with structure)
"Methylnaphthalene Oil Extract Residue|Distillates (coal tar), naphthalene oils, acid exts.|[A complex combination of hydrocarbons obtained by debasing the methylnaphthalene fraction obtained by the distillation of coal tar and boiling in the range of appr",2,8.886715995880209,1.1210521559554094,Complex substances (UVCB with structure)
"Naphthalene Oil Redistillate|Distillates (coal tar), naphthalene oil crystn. mother liquor|[A complex combination of organic compounds obtained as a filtrate from the crystallization of the naphthalene fraction from coal tar and boiling in the range of ap",2,8.912990676971518,1.3799194197493547,Complex substances (UVCB with structure)
"Distillates (petroleum), naphtha steam cracking-derived, hydrotreated light arom.|Low boiling point cat-cracked naphtha.|[A complex combination of hydrocarbons obtained by treating a light distillate from steam-cracked naphtha. It consists predominantly",2,9.793047058197104,-2.080934276120091,Complex substances (UVCB with structure)
